id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4946167835922294,Njn2foQES,7860510932,BT整形外科医院,彼此特別美麗邂逅，BT整形外科真实手术案例~无需多言，对比图证明一切！🙋‍♂️李承浩代表院长全程实施手术🙋‍♂️麻醉科院长常驻🙋‍♂️手术房设置CCTV🙋‍♂️手术实名制认证💯官方微信:btps_official💯官方微博:BT整形外科医院💯中文官网：O网页链接#面部轮廓##轮廓三件套##韩国轮廓##韩国面部轮廓##颧骨内推##颧骨颧弓##下颌角##长曲线下颌角##下巴##下巴截骨##下巴截骨前移##鼻综合##自体肋软骨鼻综合##异体肋软骨鼻综合##鼻翼缩小##鼻小柱##鼻尖##自体肋软骨##异体肋软骨##假体隆鼻##鼻修复##韩国##BT整形##韩国BT整形##BT整形外科##时尚穿搭##好物分享##美妆##明星时尚##漫画##动漫##二次元##变美##韩式半永久##韩国留学##韩国明星##韩国签证##韩国旅游##济州岛##张元英##瘦脸##iphone15##iphone15promax##韩国电影##皮肤管理##护肤##九价##巴掌脸##神仙颜值##时尚美妆##吸脂##大腿吸脂##抗衰老##面部吸脂##自体脂肪填充##面部提升##双眼皮##眼综合##双眼皮修复##开眼角##下至##眼睑下至##韩国吸脂##肖战##防弹少年团##seventeen##blackpink##TFboys#韩国整形整形韩国医美医美整形与健康,,,,"面部轮廓,轮廓三件套,韩国轮廓,韩国面部轮廓,颧骨内推,颧骨颧弓,下颌角,长曲线下颌角,下巴,下巴截骨,下巴截骨前移,鼻综合,自体肋软骨鼻综合,异体肋软骨鼻综合,鼻翼缩小,鼻小柱,鼻尖,自体肋软骨,异体肋软骨,假体隆鼻,鼻修复,韩国,BT整形,韩国BT整形,BT整形外科,时尚穿搭,好物分享,美妆,明星时尚,漫画,动漫,二次元,变美,韩式半永久,韩国留学,韩国明星,韩国签证,韩国旅游,济州岛,张元英,瘦脸,iphone15,iphone15 pro max,韩国电影,皮肤管理,护肤,九价,巴掌脸,神仙颜值,时尚美妆,吸脂,大腿吸脂,抗衰老,面部吸脂,自体脂肪填充,面部提升,双眼皮,眼综合,双眼皮修复,开眼角,下至,眼睑下至,韩国吸脂,肖战,防弹少年团,seventeen,blackpink,TF boys",0,0,0,2023-09-15 09:36,微博网页版,"['https://wx4.sinaimg.cn/large/008zXTYogy1hhx0kw75b7j30qv0qrwp9.jpg', 'https://wx2.sinaimg.cn/large/008zXTYogy1hhx0lcbif5j30ns0ns0wk.jpg', 'https://wx1.sinaimg.cn/large/008zXTYogy1hhx0kk6aeaj30ns0nsn8n.jpg', 'https://wx1.sinaimg.cn/large/008zXTYogy1hhx0lieri0j30se0sf12i.jpg']",,,韩国
4946065256087809,NjkmNpxIt,1588397930,Angel欧阳雪茶,真的微博什么时候实名制一下@微博管理员,,,微博管理员,,0,0,0,2023-09-15 02:48,Android客户端,,,,德国
4946034301340719,NjjyS5CMv,7704535667,隔壁作者人美心甜,@钟灵毓秀7777我实名制来跟你对线指出你造谣就只敢拉黑？指出你看各路yxh乱七八糟报道就可以抹黑信誓旦旦似是而非的造谣？人生前身后还要因为你拉黑不让别人辟谣啊！官方警方报道从始至终只有一句“已排除他杀”从未提及具体死因从网上搜关联词都可以看到他的粉丝实名制晒图16年辟谣18年辟谣21年辟谣！你轻飘飘一句就给人闹起翻天覆地的污名还拉黑不让人辟谣了？我从今天热搜第二个外媒爆料lisa不续约进去下滑的关联微博看到了他开头是案例由于我也写探案文，我看是长微博就点开微博，在下滑评论第三评论的热度回复里赫然看到这样的消息，再看到他发的这些回复内容。我已经举报造谣,,,钟灵毓秀7777,,0,3,0,2023-09-15 00:45,iPhone客户端,"['https://wx1.sinaimg.cn/large/008pprGjly1hhwl5j5vefj30u01syk34.jpg', 'https://wx1.sinaimg.cn/large/008pprGjly1hhwl5k90gnj30u01syal5.jpg', 'https://wx2.sinaimg.cn/large/008pprGjly1hhwl5l6becj30u01sygy6.jpg', 'https://wx4.sinaimg.cn/large/008pprGjly1hhwl5m5b72j30u01sy15o.jpg', 'https://wx1.sinaimg.cn/large/008pprGjly1hhwl7uo4nnj30u01sy148.jpg', 'https://wx1.sinaimg.cn/large/008pprGjly1hhwlb05kx8j30u01syqgy.jpg', 'https://wx1.sinaimg.cn/large/008pprGjly1hhwl5ob0q2j30v91vo4jb.jpg', 'https://wx4.sinaimg.cn/large/008pprGjly1hhwl5owlthj30v91vokau.jpg', 'https://wx2.sinaimg.cn/large/008pprGjly1hhwl5pherpj30v91vo193.jpg']",,,北京
4956141858324758,NnyvnyVEi,7531960112,淇棋天天,#黄牛确认已无法售卖周杰伦上海演唱会门票#希望新浪微博也能实名制实现一人一号。,,,,黄牛确认已无法售卖周杰伦上海演唱会门票,0,0,0,2023-10-12 22:09,Redmi K40,"['https://wx4.sinaimg.cn/large/008dJkTCly1hisu52g8qgj309s09sgli.jpg', 'https://wx4.sinaimg.cn/large/008dJkTCly1hisu52n39cj309s09smx9.jpg', 'https://wx4.sinaimg.cn/large/008dJkTCly1hisu534g11j309s09saa4.jpg', 'https://wx2.sinaimg.cn/large/008dJkTCly1hisu53at6hj309s09s3yg.jpg', 'https://wx3.sinaimg.cn/large/008dJkTCly1hisu53gy9pj309s09smxd.jpg', 'https://wx3.sinaimg.cn/large/008dJkTCly1hisu53mr4cj309s09sgll.jpg', 'https://wx3.sinaimg.cn/large/008dJkTCly1hisu53vcqgj309s09sweh.jpg', 'https://wx2.sinaimg.cn/large/008dJkTCly1hisu541khxj309s09s74e.jpg', 'https://wx3.sinaimg.cn/large/008dJkTCly1hisu546rc9j309s09sjr8.jpg']",,,上海
4956131782827575,Nnyf8bRA3,7744936441,退休闲了刷微博,#黄牛确认已无法售卖周杰伦上海演唱会门票#还是可以实名制的，微博啥时候一人一号，好让我见识一下周星星追星与新浪大文娱,,,,黄牛确认已无法售卖周杰伦上海演唱会门票,0,0,0,2023-10-12 21:29,Redmi K40,"['https://wx2.sinaimg.cn/large/008s8XLHly1hisszfdrzxj309s09s0sm.jpg', 'https://wx3.sinaimg.cn/large/008s8XLHly1hisszfk1vqj309s09st8m.jpg', 'https://wx3.sinaimg.cn/large/008s8XLHly1hisszfrkpzj309s09sa9z.jpg', 'https://wx1.sinaimg.cn/large/008s8XLHly1hisszfytpcj309s09s0sm.jpg', 'https://wx3.sinaimg.cn/large/008s8XLHly1hisszgb89nj309s09sq2t.jpg', 'https://wx1.sinaimg.cn/large/008s8XLHly1hisszgjjc7j309s09sglh.jpg', 'https://wx2.sinaimg.cn/large/008s8XLHly1hisszgqj05j309s09sq2s.jpg', 'https://wx3.sinaimg.cn/large/008s8XLHly1hisszgxiuwj309s09sglh.jpg', 'https://wx2.sinaimg.cn/large/008s8XLHly1hisszh3aqkj309s09sa9x.jpg']",,,上海
4956125508404432,Nny50zgnm,7811742920,晏殊1027186,#黄牛确认已无法售卖周杰伦上海演唱会门票#顿悟了，原来是可以做到实名制的，问问微博啥时候一人一号。,,,,黄牛确认已无法售卖周杰伦上海演唱会门票,0,0,0,2023-10-12 21:04,HUAWEI Mate 20,"['https://wx2.sinaimg.cn/large/008wFhbyly1hiss9h9deij309q09qwea.jpg', 'https://wx3.sinaimg.cn/large/008wFhbyly1hiss9hf2n0j309q09qglj.jpg', 'https://wx2.sinaimg.cn/large/008wFhbyly1hiss9hkllsj309q09qq2w.jpg', 'https://wx4.sinaimg.cn/large/008wFhbyly1hiss9hrxtlj309q09qdfn.jpg', 'https://wx3.sinaimg.cn/large/008wFhbyly1hiss9hxhwhj309q09qmx6.jpg', 'https://wx3.sinaimg.cn/large/008wFhbyly1hiss9i352bj309q09qglg.jpg', 'https://wx4.sinaimg.cn/large/008wFhbyly1hiss9i8n42j309q09qq2v.jpg', 'https://wx3.sinaimg.cn/large/008wFhbyly1hiss9ii5gvj309q09q0so.jpg', 'https://wx1.sinaimg.cn/large/008wFhbyly1hiss9iqbpxj309q09q3yd.jpg']",,,上海
4956117857471530,NnxSFvlGy,7771192321,心碎却着迷是屁垫粉,#黄牛确认已无法售卖周杰伦上海演唱会门票#我就问问微博啥时候实名制，一人一号掐死水流量。,,,,黄牛确认已无法售卖周杰伦上海演唱会门票,0,0,0,2023-10-12 20:34,HUAWEI Mate 20,"['https://wx2.sinaimg.cn/large/008tV87Dly1hisrduu7hdj309q09qgln.jpg', 'https://wx3.sinaimg.cn/large/008tV87Dly1hisrdv108jj309q09qdfr.jpg', 'https://wx2.sinaimg.cn/large/008tV87Dly1hisrdv8i6bj309q09qdfu.jpg', 'https://wx1.sinaimg.cn/large/008tV87Dly1hisrdvevypj309q09qq2y.jpg', 'https://wx2.sinaimg.cn/large/008tV87Dly1hisrdvkbxaj309q09qdfx.jpg', 'https://wx1.sinaimg.cn/large/008tV87Dly1hisrdvs63uj309q09qaa3.jpg', 'https://wx3.sinaimg.cn/large/008tV87Dly1hisrdvzivuj309q09qaa0.jpg', 'https://wx4.sinaimg.cn/large/008tV87Dly1hisrdw5ggqj309q09qt8q.jpg', 'https://wx4.sinaimg.cn/large/008tV87Dly1hisrdwcuwyj309q09q74c.jpg']",,,上海
4956114648829535,NnxNuB2XR,7575859908,棋棋1027,#黄牛确认已无法售卖周杰伦上海演唱会门票#其实是可以做到实名制的，问问微博啥时候实现一人一号，,,,,黄牛确认已无法售卖周杰伦上海演唱会门票,0,0,1,2023-10-12 20:21,HUAWEI Mate 20,"['https://wx3.sinaimg.cn/large/008gHxeQly1hisr0l6sgaj309q09qmx7.jpg', 'https://wx2.sinaimg.cn/large/008gHxeQly1hisr0lfeduj309q09q3ys.jpg', 'https://wx1.sinaimg.cn/large/008gHxeQly1hisr0ln1phj309q09qglr.jpg', 'https://wx2.sinaimg.cn/large/008gHxeQly1hisr0lsynpj309q09q74m.jpg', 'https://wx2.sinaimg.cn/large/008gHxeQly1hisr0m6a8uj309q09qdg8.jpg', 'https://wx1.sinaimg.cn/large/008gHxeQly1hisr0mcu8oj309q09qt93.jpg', 'https://wx4.sinaimg.cn/large/008gHxeQly1hisr0micirj309q09qt8x.jpg', 'https://wx4.sinaimg.cn/large/008gHxeQly1hisr0mqcvgj309q09qt90.jpg', 'https://wx4.sinaimg.cn/large/008gHxeQly1hisr0mwd0dj309q09q3yr.jpg']",,,上海
4956111649901257,NnxIEFxLH,7578832816,取个昵称2022,#黄牛确认已无法售卖周杰伦演唱会门票#原来是可以做到强制实名制的啊，那微博号啥时候实名制，且一人一号。,,,,黄牛确认已无法售卖周杰伦演唱会门票,0,0,0,2023-10-12 20:09,HUAWEI Mate 20,,,,上海
4944801742193481,NiNuS9cCJ,1750270991,陈震同学,真不是崇洋媚外，但在欧洲高速上开车，雀食挺痛快的……L陈震同学的微博视频,,北京,,,266,1355,4863,2023-09-11 15:07,微博视频号,,"http://f.video.weibocdn.com/o0/KqDLobtVlx088wdMGhIs01041200J6Ej0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086250&ssig=UzjfhA5v2w&KID=unistore,video",
4945201271407846,NiXTh5Ufc,2190632237,热情的玛琪雅朵,人啊，别装，要装就装的像一点，实名制上网的时候你不恐惧？显示ip的时候你不担心？还能继续乐呵的上微博啊？看来你的担心，也没阻止你上网啊//@纯情小也鸡:回复@热情的玛琪雅朵:如今混到了微博，也是蛮惨的//@纯情小也鸡:我们这个名族承认别人优秀是狠难的,,,"纯情小也鸡,热情的玛琪雅朵",,0,0,4863,2023-09-12 17:35,iQOO 10 未来电竞旗舰,,,4944801742193481,浙江
4945200743186488,NiXSqdmWY,7319216125,摆烂日记-y,#微博主页访客#无所谓你直接实名制算了,,,,微博主页访客,0,2,0,2023-09-12 17:33,废话小天才,,,,浙江
4945183055020558,NiXpTl44K,2023821012,大众证券报,【#周杰伦上海演唱会今晚开抢#抵制“黄牛”采取“强实名制”】9月12日18时，10月12日到15日举行的周杰伦2023“嘉年华”世界巡回演唱会上海站将开启门票预售。此前，演唱会官方票务平台大麦、猫眼和票星球平台发布公告，宣布本场演出为购票实名制入场，门票可退，但不得转赠及转售，演出开始前48小时停止退票。“周杰伦上海演唱会强实名”随即登上微博热搜。演出实名制购票即消费者需要在票务平台上登记个人身份信息才能进行购票，但购票后可以直接凭门票入场，购票人与实际观演者可以不是同一人。在此规则下，每张身份证可以购买同场演出的多张门票，门票不可退，但可以转赠从而实现门票的流通。“强实名制”是在实名制的基础上增加“人脸识别”，入场时必须扫本人身份证和面容才能够入场，即购票者与观演人必须一致。“强实名制”购票规则下，每张身份仅可购买每场演出的一张门票，门票不可转赠，但可在规定时间内退票。（上证报）,,,,周杰伦上海演唱会今晚开抢,0,0,1,2023-09-12 16:23,微博网页版,['https://wx4.sinaimg.cn/large/78a10ed4gy1hhtsp53ms6j20go0b4jtn.jpg'],,,
4945173600537208,NiXaE2fKE,6588979780,soo_yao,#微博主页访客#直接实名制上网得了呗，sn功能,,,,微博主页访客,0,0,0,2023-09-12 15:45,jani&dani Android,,,,河北
4945173534214661,NiXaxhGqp,2755317877,烊烊爱吃坚果,#微博主页访客#微博你怎么老是整一些lj东西，真的逼我消耗吗？？？你能不能整点有用的啊？你干脆以后整个实名制互关的人知道对方信息呗,,,,微博主页访客,0,0,1,2023-09-12 15:45,微博搜索,,,,浙江
4945165884590036,NiWYcjg4Q,2116972903,孔雪儿snow官方后援会,孔雪儿❄️杀青应援❄️经确认，斗罗大陆2剧组将于2023年9月15日杀青，现发布应援公告。应援名额:15名应援城市：海南琼海应援时间范围：9月15日应援报名截止日期：9月13日中午12点【报名信息及要求如下】1、孔雪儿唯粉，超话等级≥9级；（必须满足）2、主页搜索孔雪儿相关微博≥100条；3、包括但不限于杂志或商/务等支持录屏；4、反黑记录不得少于50条。注:【微博必须关注@孔雪儿及@孔雪儿snow官方后援会，报名者需通过本人微博常用账号报名】以上条件全部满足者请在9月13日10点前发送私信至后援会。如人数超过15位，以报名先后顺序为准。注意事项：1、本次杀青应援后援会不承担任何粉丝的个人行程、住宿、餐饮等费用。2、探班名额为实名制，禁止名额私下转让、转卖、倒卖等情况。一旦发现立刻拉黑，并取消本次以及后续所有名额分配资格；3、到场者视为配合后援会安排，不配合安排者今后不参与线下名额分配；4、名额审核完成后将会在后援会账号进行公示，活动场地仅在审核通过群内公布，请勿外传。5、本次杀青应援活动一切解释权归后援会所有。,,,"孔雪儿,孔雪儿snow官方后援会",,96,115,196,2023-09-12 15:14,孔雪儿超话,['https://wx2.sinaimg.cn/large/7e2e7167gy1hhttkhln0qj20m80m8tad.jpg'],,,广东
4945162791813827,NiWTd7BRh,2157460340,减肥中的ZM,我和朋友在不知道对方买票的情况下，买了张韶涵同一天同一场演唱会的门票，就是同一个身份证买了两张同一天同一场的票，我现在申请退一张票，平台不给退，演唱会是强实名制，强实名制还可以一个身份证买两张票？，这是不是太不合理了？现在我要求退款#张韶涵寓言世界巡回演唱会#@张韶涵官方微博@张韶涵@12315@消费者权益保护法@12345@深圳消费者#消费者权益保护法普法宣传##消费者权益保护法普法宣传##中国消费者权益保护法12315##中华人民共和国消费者权益保护法##演唱会实名制与强实名制的区别#,,,"张韶涵官方微博,张韶涵,12315,消费者权益保护法,12345,深圳消费者","张韶涵寓言世界巡回演唱会,消费者权益保护法普法宣传,中国消费者权益保护法12315,中华人民共和国消费者权益保护法,演唱会实名制与强实名制的区别",0,0,1,2023-09-12 15:02,iPhone客户端,,,,广东
4955795454166201,NnpuFhtON,5274436735,乌卡拉卡号吧,微博最好了，别炸我号嘛，拜托拜托我是实名制手机绑的，炸了我能验证回来，但是很麻烦啊哥哥，求求了别再炸我了@微博安全中心,,,微博安全中心,,0,0,0,2023-10-11 23:12,HUAWEI Mate 20 Pro,,,,广东
